MONTH_END_DATE,PRIMARY_PLAN_TYPE,COUNTRY_CODE,Monthly Active Users
2022-06-30,Education,AF,10
2022-06-30,Unknown,AF,1
2022-07-31,Canva Pro - NFP,AF,10
2022-07-31,Domain,AF,0
2022-07-31,Domain,AF,1
2022-07-31,Free,AF,1411
2022-08-31,Canva Pro,AF,36
2022-08-31,Canva Pro - NFP,AF,10
2022-08-31,Free,AF,1071
2022-08-31,Free,AF,1410
2022-09-30,Canva Pro,AF,62
2022-09-30,Canva Pro - NFP,AF,10
2022-09-30,Education,AF,23
2022-09-30,Education,AF,14
2022-09-30,Free,AF,1410
2022-09-30,Free,AF,1577
2022-09-30,Free,AF,1410
2022-09-30,Unknown,AF,0
2022-10-31,Canva Pro,AF,112
2022-10-31,Canva Pro - NFP,AF,10
2022-11-30,Canva for Teams,AF,10
2022-11-30,Canva Pro,AF,112
2022-11-30,Canva Pro - NFP,AF,10
2022-11-30,Education,AF,18
2022-11-30,Free,AF,1870
2022-11-30,Free,AF,2100
2022-11-30,Unknown,AF,1
2022-12-31,Canva for Teams,AF,10
2022-12-31,Canva Pro,AF,70
2022-12-31,Canva Pro - NFP,AF,8
2023-01-31,Canva Pro,AF,63
2023-01-31,Education,AF,12
2023-01-31,Free,AF,3654
2023-01-31,Unknown,AF,1
2023-02-28,Canva Pro - NFP,AF,10
2023-02-28,Free,AF,2500
2023-02-28,Free,AF,1947
2023-02-28,Unknown,AF,1
2023-03-31,Domain,AF,0
2023-03-31,Free,AF,3654
2023-04-30,Canva for Teams,AF,34
2023-04-30,Canva Pro,AF,112
2023-04-30,Canva Pro - NFP,AF,34
2023-04-30,Canva Pro - NFP,AF,16
2023-04-30,Domain,AF,1
2023-04-30,Free,AF,1870
2023-04-30,Free,AF,3433
2023-04-30,Free,AF,2100
2023-05-31,Canva Pro,AF,86
2023-05-31,Canva Pro - NFP,AF,35
2023-05-31,Education,AF,17
2023-05-31,Education,AF,34
2023-05-31,Education,AF,35
2023-05-31,Free,AF,2389
2023-05-31,Free,AF,2880
2023-06-30,Canva Pro,AF,62
2023-06-30,Canva Pro - NFP,AF,16
2023-06-30,Education,AF,18
2023-07-31,Canva Pro,AF,62
2023-07-31,Canva Pro,AF,94
2023-07-31,Canva Pro,AF,78
2023-07-31,Canva Pro - NFP,AF,32
2023-07-31,Canva Pro - NFP,AF,34
2023-07-31,Education,AF,16
2023-07-31,Enterprise,AF,17
2023-08-31,Education,AF,92
2023-08-31,Education,AF,78
2023-08-31,Education,AF,67
2023-08-31,Education,AF,67
2023-08-31,Unknown,AF,1
2023-09-30,Canva Pro,AF,106
2023-09-30,Canva Pro,AF,93
2023-09-30,Canva Pro - NFP,AF,24
2023-09-30,Canva Pro - NFP,AF,29
2023-09-30,Canva Pro - NFP,AF,33
2023-09-30,Education,AF,92
2023-09-30,Unknown,AF,1
2023-10-31,Canva Pro,AF,89
2023-10-31,Canva Pro - NFP,AF,33
2023-10-31,Education,AF,35
2023-10-31,Free,AF,2790
2023-11-30,Canva for Teams,AF,42
2023-11-30,Canva Pro,AF,106
2023-11-30,Canva Pro - NFP,AF,35
2023-11-30,Canva Pro - NFP,AF,33
2023-12-31,Canva Pro,AF,115
2023-12-31,Canva Pro - NFP,AF,35
2023-12-31,Education,AF,48
2023-12-31,Unknown,AF,0
2024-01-31,Enterprise,AF,1
2024-01-31,Free,AF,5384
2024-01-31,Free,AF,6961
2024-01-31,Unknown,AF,0
2024-02-29,Canva Pro - NFP,AF,35
2024-02-29,Canva Pro - NFP,AF,26
2024-02-29,Education,AF,86
2024-02-29,Free,AF,9369
2024-02-29,Free,AF,6961
2024-02-29,Free,AF,5384
2024-02-29,Free,AF,8584
2024-03-31,Canva Pro,AF,94
2024-03-31,Canva Pro,AF,95
2024-03-31,Canva Pro - NFP,AF,24
2024-03-31,Free,AF,9369
2024-03-31,Free,AF,4788
2024-03-31,Unknown,AF,1
2024-04-30,Canva Pro - NFP,AF,33
2024-04-30,Canva Pro - NFP,AF,28
2024-04-30,Education,AF,231
2024-04-30,Education,AF,231
2024-04-30,Free,AF,5274
2024-04-30,Free,AF,5109
2024-04-30,Free,AF,4788
2024-04-30,Unknown,AF,1
2024-05-31,Canva Pro,AF,98
2024-05-31,Canva Pro - NFP,AF,28
2024-05-31,Education,AF,116
2024-05-31,Enterprise,AF,1
2024-06-30,Canva Pro - NFP,AF,33
2024-06-30,Canva Pro - NFP,AF,33
2024-06-30,Education,AF,188
2024-06-30,Education,AF,101
2024-06-30,Free,AF,5527
2024-07-31,Canva Pro,AF,100
2024-07-31,Canva Pro - NFP,AF,35
2024-07-31,Canva Pro - NFP,AF,26
2024-07-31,Domain,AF,1
2024-07-31,Free,AF,4936
2024-07-31,Free,AF,8584
2024-07-31,Unknown,AF,0
2024-08-31,Canva Pro,AF,96
2024-08-31,Canva Pro,AF,91
2024-08-31,Canva Pro - NFP,AF,50
2024-08-31,Canva Pro - NFP,AF,54
2024-08-31,Canva Pro - NFP,AF,54
2024-08-31,Education,AF,116
2024-08-31,Education,AF,195
2024-08-31,Education,AF,109
2024-08-31,Free,AF,5274
2024-08-31,Unknown,AF,0
2024-09-30,Canva Pro,AF,96
2024-09-30,Canva Pro,AF,104
2024-09-30,Free,AF,5384
2024-10-31,Canva Pro,AF,94
2024-10-31,Canva Pro - NFP,AF,44
2024-10-31,Canva Pro - NFP,AF,47
2024-10-31,Domain,AF,0
2024-10-31,Education,AF,195
2024-10-31,Free,AF,7995
2024-11-30,Canva Pro,AF,85
2024-11-30,Canva Pro,AF,87
2024-11-30,Canva Pro,AF,87
2024-11-30,Free,AF,6961
2024-11-30,Free,AF,4936
2024-11-30,Unknown,AF,0
2024-11-30,Unknown,AF,1
2024-12-31,Canva Pro,AF,100
2024-12-31,Canva Pro,AF,91
2024-12-31,Canva Pro,AF,91
2024-12-31,Canva Pro,AF,85
2024-12-31,Domain,AF,1
2024-12-31,Unknown,AF,0
2020-01-31,Canva Pro,AG,74
2020-01-31,Canva Pro,AG,128
2020-01-31,Canva Pro,AG,59
2020-01-31,Canva Pro,AG,120
2020-02-29,Canva Pro,AG,96
2020-02-29,Free,AG,501
2020-03-31,Canva Pro,AG,79
2020-03-31,Canva Pro,AG,96
2020-03-31,Canva Pro,AG,79
2020-03-31,Canva Pro - NFP,AG,1
2020-04-30,Canva Pro - NFP,AG,1
2020-04-30,Education,AG,3
2020-04-30,Free,AG,703
2020-04-30,Free,AG,338
2020-05-31,Education,AG,2
2020-05-31,Free,AG,488
2020-05-31,Free,AG,647
2020-06-30,Canva Pro,AG,79
2020-06-30,Canva Pro - NFP,AG,1
2020-06-30,Free,AG,647
2020-07-31,Canva Pro,AG,36
2020-07-31,Canva Pro - NFP,AG,1
2020-07-31,Canva Pro - NFP,AG,1
2020-07-31,Education,AG,2
2020-07-31,Education,AG,1
2020-07-31,Free,AG,541
2020-07-31,Unknown,AG,0
2020-08-31,Canva Pro,AG,128
2020-08-31,Enterprise,AG,1
2020-08-31,Unknown,AG,1
2020-08-31,Unknown,AG,0
2020-09-30,Canva Pro,AG,79
2020-09-30,Canva Pro,AG,36
2020-09-30,Education,AG,2
2020-09-30,Education,AG,3
2020-09-30,Free,AG,501
2020-10-31,Canva Pro,AG,33
2020-10-31,Education,AG,1
2020-10-31,Education,AG,2
2020-10-31,Education,AG,2
2020-10-31,Free,AG,703
2020-11-30,Canva for Teams,AG,0
2020-11-30,Canva Pro,AG,74
2020-11-30,Canva Pro,AG,74
2020-11-30,Canva Pro,AG,33
2020-11-30,Canva Pro - NFP,AG,1
2020-11-30,Enterprise,AG,1
2020-11-30,Free,AG,488
2020-12-31,Canva Pro,AG,79
2020-12-31,Canva Pro,AG,63
2020-12-31,Canva Pro - NFP,AG,1
2021-01-31,Canva for Teams,AG,0
2021-01-31,Education,AG,2
2021-01-31,Free,AG,317
2021-01-31,Free,AG,338
2021-01-31,Free,AG,703
2021-02-28,Canva for Teams,AG,0
2021-02-28,Canva for Teams,AG,15
2021-02-28,Canva Pro,AG,43
2021-02-28,Education,AG,3
2021-02-28,Education,AG,3
2021-02-28,Enterprise,AG,1
2021-02-28,Free,AG,488
2021-02-28,Unknown,AG,0
2021-03-31,Canva Pro,AG,165
2021-03-31,Canva Pro - NFP,AG,1
2021-03-31,Canva Pro - NFP,AG,1
2021-03-31,Education,AG,6
2021-03-31,Free,AG,827
2021-03-31,Unknown,AG,1
2021-04-30,Canva Pro,AG,155
2021-04-30,Canva Pro - NFP,AG,2
2021-04-30,Education,AG,3
2021-04-30,Education,AG,3
2021-04-30,Free,AG,825
2021-05-31,Education,AG,3
2021-05-31,Education,AG,6
2021-05-31,Education,AG,3
2021-05-31,Free,AG,902
2021-06-30,Education,AG,3
2021-06-30,Enterprise,AG,1
2021-06-30,Free,AG,827
2021-07-31,Canva for Teams,AG,8
2021-07-31,Canva Pro - NFP,AG,1
2021-07-31,Canva Pro - NFP,AG,2
2021-07-31,Canva Pro - NFP,AG,2
2021-07-31,Education,AG,3
2021-07-31,Education,AG,3
2021-08-31,Canva for Teams,AG,32
2021-08-31,Canva Pro,AG,160
2021-08-31,Canva Pro,AG,155
2021-08-31,Canva Pro,AG,197
2021-08-31,Canva Pro - NFP,AG,2
2021-08-31,Canva Pro - NFP,AG,2
2021-08-31,Education,AG,3
2021-08-31,Enterprise,AG,2
2021-08-31,Free,AG,791
2021-08-31,Unknown,AG,0
2021-09-30,Canva Pro,AG,160
2021-09-30,Canva Pro,AG,155
2021-09-30,Canva Pro,AG,169
2021-09-30,Canva Pro - NFP,AG,4
2021-09-30,Education,AG,10
2021-09-30,Education,AG,10
2021-09-30,Unknown,AG,2
2021-10-31,Canva Pro,AG,160
2021-10-31,Canva Pro,AG,155
2021-10-31,Canva Pro - NFP,AG,4
2021-10-31,Enterprise,AG,5
2021-10-31,Free,AG,830
2021-10-31,Free,AG,909
2021-10-31,Free,AG,754
2021-10-31,Free,AG,754
2021-11-30,Canva Pro,AG,222
2021-11-30,Canva Pro,AG,271
2021-11-30,Canva Pro,AG,222
2021-11-30,Education,AG,10
2021-11-30,Free,AG,827
2021-12-31,Canva Pro,AG,264
2021-12-31,Canva Pro - NFP,AG,5
2021-12-31,Free,AG,791
2022-01-31,Canva Pro,AG,271
2022-01-31,Canva Pro,AG,222
2022-01-31,Education,AG,17
2022-01-31,Education,AG,8
2022-01-31,Unknown,AG,1
2022-02-28,Free,AG,1002
2022-03-31,Canva for Teams,AG,19
2022-03-31,Canva for Teams,AG,15
2022-03-31,Canva Pro - NFP,AG,5
2022-04-30,Canva for Teams,AG,19
2022-04-30,Canva Pro,AG,271
2022-04-30,Free,AG,1046
2022-05-31,Canva Pro,AG,264
2022-05-31,Canva Pro,AG,282
2022-05-31,Unknown,AG,1
2022-06-30,Canva Pro,AG,225
2022-06-30,Education,AG,10
2022-06-30,Education,AG,17
2022-06-30,Free,AG,883
2022-06-30,Free,AG,883
2022-07-31,Canva Pro - NFP,AG,3
2022-07-31,Education,AG,17
2022-07-31,Education,AG,9
2022-07-31,Free,AG,1016
2022-08-31,Canva Pro - NFP,AG,8
2022-08-31,Canva Pro - NFP,AG,9
2022-08-31,Free,AG,1063
2022-08-31,Unknown,AG,2
2022-09-30,Canva Pro - NFP,AG,9
2022-10-31,Canva for Teams,AG,0
2022-10-31,Canva Pro - NFP,AG,9
2022-10-31,Free,AG,1056
2022-11-30,Canva Pro,AG,320
2022-11-30,Canva Pro,AG,380
2022-11-30,Canva Pro - NFP,AG,9
2022-11-30,Canva Pro - NFP,AG,9
2022-11-30,Education,AG,13
2022-12-31,Canva Pro - NFP,AG,9
2022-12-31,Free,AG,1678
2022-12-31,Free,AG,1607
2022-12-31,Unknown,AG,2
2023-01-31,Canva Pro,AG,373
2023-01-31,Canva Pro,AG,320
2023-01-31,Education,AG,18
2023-01-31,Free,AG,1838
2023-01-31,Free,AG,1385
2023-01-31,Free,AG,1203
2023-02-28,Canva Pro,AG,299
2023-02-28,Canva Pro - NFP,AG,8
2023-02-28,Education,AG,18
2023-02-28,Education,AG,20
2023-02-28,Free,AG,1678
2023-02-28,Free,AG,1408
2023-03-31,Canva for Teams,AG,0
2023-03-31,Canva Pro,AG,380
2023-03-31,Education,AG,20
2023-03-31,Free,AG,1504
2023-04-30,Canva for Teams,AG,15
2023-04-30,Education,AG,18
2023-04-30,Free,AG,1662
2023-04-30,Unknown,AG,2
2023-05-31,Canva Pro,AG,373
2023-05-31,Free,AG,1508
2023-05-31,Free,AG,1504
2023-05-31,Free,AG,1678
2023-05-31,Unknown,AG,1
2023-06-30,Canva Pro,AG,412
2023-06-30,Canva Pro - NFP,AG,8
2023-06-30,Free,AG,1408
2023-06-30,Free,AG,1408
2023-07-31,Canva Pro - NFP,AG,9
2023-07-31,Canva Pro - NFP,AG,8
2023-08-31,Canva for Teams,AG,19
2023-08-31,Canva Pro,AG,459
2023-08-31,Canva Pro - NFP,AG,8
2023-08-31,Unknown,AG,1
2023-09-30,Free,AG,1408
2023-09-30,Free,AG,1838
2023-09-30,Free,AG,1203
2023-09-30,Free,AG,1678
2023-09-30,Free,AG,1382
2023-10-31,Canva Pro,AG,427
2023-10-31,Canva Pro - NFP,AG,11
2023-10-31,Free,AG,1662
2023-10-31,Unknown,AG,14
2023-11-30,Canva Pro - NFP,AG,11
2023-11-30,Canva Pro - NFP,AG,14
2023-11-30,Free,AG,1385
2023-12-31,Canva for Teams,AG,8
2023-12-31,Canva Pro,AG,513
2023-12-31,Free,AG,1382
2023-12-31,Free,AG,1382
2024-01-31,Unknown,AG,14
2024-02-29,Canva Pro,AG,519
2024-02-29,Canva Pro,AG,495
2024-02-29,Canva Pro - NFP,AG,17
2024-02-29,Education,AG,31
2024-02-29,Free,AG,1942
2024-03-31,Canva Pro,AG,441
2024-03-31,Canva Pro,AG,419
2024-03-31,Canva Pro,AG,480
2024-03-31,Canva Pro,AG,480
2024-03-31,Canva Pro - NFP,AG,13
2024-03-31,Education,AG,27
2024-03-31,Enterprise,AG,1
2024-03-31,Free,AG,2077
2024-03-31,Free,AG,1975
2024-04-30,Canva Pro,AG,519
2024-04-30,Canva Pro - NFP,AG,18
2024-04-30,Canva Pro - NFP,AG,14
2024-04-30,Enterprise,AG,0
2024-04-30,Free,AG,2290
2024-04-30,Unknown,AG,15
2024-04-30,Unknown,AG,21
2024-04-30,Unknown,AG,21
2024-05-31,Canva Pro,AG,450
2024-05-31,Canva Pro - NFP,AG,18
2024-05-31,Free,AG,1942
2024-05-31,Free,AG,2290
2024-06-30,Canva Pro - NFP,AG,14
2024-06-30,Canva Pro - NFP,AG,18
2024-06-30,Free,AG,1942
2024-07-31,Canva Pro,AG,513
2024-07-31,Canva Pro - NFP,AG,14
2024-07-31,Education,AG,17
2024-07-31,Free,AG,1942
2024-07-31,Free,AG,2077
2024-07-31,Unknown,AG,17
2024-07-31,Unknown,AG,20
2024-08-31,Canva for Teams,AG,151
2024-08-31,Education,AG,39
2024-08-31,Education,AG,47
2024-08-31,Free,AG,2152
2024-09-30,Canva for Teams,AG,151
2024-09-30,Canva Pro - NFP,AG,14
2024-09-30,Free,AG,1681
2024-09-30,Free,AG,1951
2024-09-30,Free,AG,1785
2024-09-30,Free,AG,1681
2024-10-31,Canva Pro,AG,513
2024-10-31,Canva Pro - NFP,AG,14
2024-10-31,Canva Pro - NFP,AG,14
2024-10-31,Free,AG,1681
2024-10-31,Free,AG,1667
2024-11-30,Canva Pro,AG,520
2024-11-30,Canva Pro,AG,534
2024-11-30,Education,AG,39
2024-11-30,Education,AG,32
2024-11-30,Unknown,AG,14
2024-12-31,Canva for Teams,AG,157
2024-12-31,Canva for Teams,AG,157
2024-12-31,Canva Pro,AG,519
2024-12-31,Canva Pro,AG,495
2024-12-31,Canva Pro,AG,520
2024-12-31,Free,AG,1785
2024-12-31,Unknown,AG,20
2020-01-31,Canva Pro - NFP,AI,0
2020-01-31,Free,AI,168
2020-01-31,Free,AI,144
2020-02-29,Education,AI,1
2020-02-29,Education,AI,1
2020-03-31,Canva Pro - NFP,AI,1
2020-05-31,Canva Pro,AI,16
2020-05-31,Free,AI,99
2020-06-30,Canva for Teams,AI,1
2020-06-30,Canva Pro - NFP,AI,1
2020-06-30,Education,AI,1
2020-07-31,Canva Pro,AI,23
2020-07-31,Education,AI,2
2020-07-31,Free,AI,144
2020-08-31,Canva Pro,AI,33
2020-08-31,Education,AI,1
2020-08-31,Free,AI,114
2020-08-31,Free,AI,144
2020-09-30,Canva Pro,AI,33
2020-09-30,Canva Pro - NFP,AI,1
2020-10-31,Canva for Teams,AI,1
2020-10-31,Canva Pro,AI,26
2020-10-31,Canva Pro,AI,21
2020-10-31,Education,AI,1
2020-10-31,Education,AI,1
2020-10-31,Education,AI,1
2020-10-31,Education,AI,1
2020-10-31,Free,AI,224
2020-11-30,Canva Pro - NFP,AI,1
2020-11-30,Education,AI,1
2020-12-31,Canva Pro,AI,21
2020-12-31,Canva Pro - NFP,AI,1
2020-12-31,Canva Pro - NFP,AI,1
2020-12-31,Canva Pro - NFP,AI,1
2020-12-31,Education,AI,1
2020-12-31,Education,AI,1
2020-12-31,Free,AI,230
2021-01-31,Canva Pro - NFP,AI,1
2021-01-31,Free,AI,225
2021-01-31,Unknown,AI,1
2021-02-28,Canva for Teams,AI,1
2021-02-28,Canva Pro,AI,37
2021-02-28,Canva Pro,AI,46
2021-02-28,Canva Pro - NFP,AI,1
2021-02-28,Free,AI,224
2021-02-28,Free,AI,230
2021-02-28,Free,AI,212
2021-02-28,Free,AI,210
2021-03-31,Canva Pro,AI,47
2021-03-31,Canva Pro - NFP,AI,1
2021-03-31,Free,AI,230
2021-03-31,Free,AI,212
2021-04-30,Canva Pro,AI,47
2021-04-30,Canva Pro,AI,43
2021-04-30,Education,AI,1
2021-04-30,Free,AI,225
2021-04-30,Free,AI,230
2021-05-31,Canva for Teams,AI,1
2021-05-31,Canva Pro,AI,52
2021-05-31,Canva Pro - NFP,AI,1
2021-05-31,Education,AI,1
2021-05-31,Education,AI,1
2021-05-31,Free,AI,229
2021-06-30,Education,AI,1
2021-06-30,Unknown,AI,1
2021-07-31,Education,AI,1
2021-08-31,Canva Pro,AI,50
2021-08-31,Canva Pro,AI,37
2021-08-31,Canva Pro - NFP,AI,0
2021-08-31,Free,AI,212
2021-09-30,Canva Pro,AI,42
2021-09-30,Free,AI,237
2021-09-30,Free,AI,228
2021-09-30,Free,AI,221
2021-10-31,Canva Pro,AI,50
2021-10-31,Canva Pro,AI,43
2021-10-31,Canva Pro - NFP,AI,2
2021-10-31,Education,AI,4
2021-10-31,Free,AI,227
2021-10-31,Free,AI,232
2021-11-30,Canva Pro,AI,50
2021-11-30,Canva Pro,AI,44
2021-11-30,Canva Pro - NFP,AI,1
2021-11-30,Education,AI,3
2021-12-31,Canva Pro,AI,44
2021-12-31,Canva Pro - NFP,AI,2
2021-12-31,Unknown,AI,1
2022-01-31,Education,AI,5
2022-02-28,Canva Pro,AI,42
2022-02-28,Canva Pro - NFP,AI,0
2022-02-28,Education,AI,4
2022-02-28,Free,AI,221
2022-02-28,Free,AI,237
2022-03-31,Canva Pro,AI,43
2022-03-31,Canva Pro - NFP,AI,3
2022-04-30,Canva Pro - NFP,AI,1
2022-04-30,Unknown,AI,0
2022-05-31,Canva Pro,AI,62
2022-05-31,Canva Pro,AI,60
2022-05-31,Canva Pro,AI,60
2022-05-31,Canva Pro - NFP,AI,1
2022-05-31,Education,AI,2
2022-06-30,Canva for Teams,AI,3
2022-06-30,Canva Pro,AI,62
2022-06-30,Canva Pro,AI,62
2022-07-31,Canva Pro,AI,62
2022-07-31,Free,AI,187
2022-07-31,Unknown,AI,2
2022-08-31,Canva Pro,AI,56
2022-08-31,Canva Pro - NFP,AI,3
2022-08-31,Education,AI,2
2022-08-31,Free,AI,297
2022-08-31,Free,AI,274
2022-08-31,Free,AI,297
2022-08-31,Free,AI,187
2022-09-30,Canva for Teams,AI,2
2022-09-30,Education,AI,10
2022-09-30,Unknown,AI,3
2022-10-31,Canva Pro,AI,78
2022-10-31,Canva Pro,AI,88
2022-10-31,Canva Pro,AI,95
2022-10-31,Canva Pro - NFP,AI,2
2022-10-31,Canva Pro - NFP,AI,2
2022-10-31,Free,AI,321
2022-11-30,Canva Pro,AI,102
2022-11-30,Canva Pro - NFP,AI,0
2022-11-30,Canva Pro - NFP,AI,3
2022-11-30,Free,AI,346
2022-11-30,Unknown,AI,2
2022-12-31,Canva for Teams,AI,3
2022-12-31,Canva Pro,AI,102
2022-12-31,Canva Pro,AI,84
2022-12-31,Canva Pro,AI,84
2022-12-31,Canva Pro - NFP,AI,0
2022-12-31,Free,AI,337
2023-01-31,Canva Pro,AI,76
2023-01-31,Canva Pro,AI,87
2023-01-31,Canva Pro,AI,76
2023-01-31,Canva Pro,AI,96
2023-01-31,Canva Pro,AI,84
2023-02-28,Canva Pro,AI,84
2023-02-28,Canva Pro,AI,76
2023-02-28,Education,AI,8
2023-02-28,Education,AI,12
2023-02-28,Free,AI,340
2023-02-28,Free,AI,357
2023-03-31,Education,AI,7
2023-03-31,Education,AI,11
2023-03-31,Free,AI,357
2023-04-30,Canva Pro,AI,76
2023-04-30,Canva Pro,AI,87
2023-04-30,Education,AI,11
2023-04-30,Unknown,AI,3
2023-05-31,Canva Pro,AI,96
2023-05-31,Education,AI,18
2023-05-31,Education,AI,13
2023-05-31,Free,AI,357
2023-05-31,Unknown,AI,1
2023-06-30,Canva for Teams,AI,8
2023-06-30,Canva for Teams,AI,8
2023-06-30,Canva Pro - NFP,AI,1
2023-06-30,Education,AI,22
2023-06-30,Education,AI,22
2023-06-30,Free,AI,366
2023-07-31,Free,AI,337
2023-07-31,Unknown,AI,2
2023-08-31,Canva for Teams,AI,14
2023-08-31,Education,AI,16
2023-08-31,Education,AI,18
2023-09-30,Canva for Teams,AI,8
2023-09-30,Canva for Teams,AI,14
2023-09-30,Canva Pro,AI,87
2023-09-30,Education,AI,16
2023-09-30,Education,AI,13
2023-09-30,Free,AI,312
2023-09-30,Unknown,AI,2
2023-10-31,Canva Pro,AI,115
2023-10-31,Canva Pro,AI,115
2023-10-31,Canva Pro - NFP,AI,2
2023-10-31,Canva Pro - NFP,AI,1
2023-11-30,Canva Pro,AI,136
2023-11-30,Canva Pro,AI,112
2023-11-30,Canva Pro,AI,124
2023-11-30,Canva Pro,AI,112
2023-11-30,Canva Pro,AI,112
2023-12-31,Canva for Teams,AI,0
2023-12-31,Canva Pro,AI,124
2023-12-31,Canva Pro - NFP,AI,1
2023-12-31,Canva Pro - NFP,AI,1
2024-01-31,Free,AI,464
2024-01-31,Free,AI,454
2024-02-29,Canva Pro - NFP,AI,2
2024-02-29,Free,AI,395
2024-03-31,Education,AI,30
2024-03-31,Free,AI,379
2024-03-31,Free,AI,395
2024-03-31,Free,AI,379
2024-04-30,Canva Pro,AI,136
2024-04-30,Canva Pro - NFP,AI,1
2024-04-30,Free,AI,512
2024-05-31,Canva Pro,AI,136
2024-05-31,Education,AI,37
2024-05-31,Education,AI,47
2024-06-30,Canva Pro,AI,115
2024-06-30,Education,AI,26
2024-06-30,Education,AI,30
2024-06-30,Education,AI,40
2024-06-30,Education,AI,38
2024-07-31,Canva for Teams,AI,5
2024-07-31,Canva Pro,AI,136
2024-07-31,Canva Pro,AI,112
2024-07-31,Canva Pro,AI,127
2024-07-31,Free,AI,316
2024-07-31,Free,AI,442
2024-07-31,Free,AI,450
2024-08-31,Canva for Teams,AI,3
2024-08-31,Canva Pro,AI,101
2024-08-31,Canva Pro,AI,101
2024-08-31,Canva Pro - NFP,AI,1
2024-08-31,Education,AI,38
2024-08-31,Education,AI,24
2024-08-31,Education,AI,37
2024-08-31,Free,AI,316
2024-09-30,Canva Pro,AI,119
2024-09-30,Canva Pro - NFP,AI,200
2024-09-30,Education,AI,1
2024-10-31,Canva Pro,AI,119
2024-10-31,Canva Pro,AI,101
2024-10-31,Canva Pro - NFP,AI,44
2024-10-31,Education,AI,1
2024-10-31,Education,AI,1
2024-10-31,Free,AI,365
2024-10-31,Free,AI,442
2024-11-30,Canva for Teams,AI,83
2024-11-30,Canva Pro,AI,113
2024-11-30,Canva Pro - NFP,AI,200
2024-11-30,Free,AI,365
2024-11-30,Free,AI,413
2024-11-30,Unknown,AI,146
2024-12-31,Canva for Teams,AI,1
2024-12-31,Canva for Teams,AI,1
2024-12-31,Canva Pro,AI,101
2024-12-31,Canva Pro,AI,114
2020-01-31,Canva Pro - NFP,AL,17
2020-01-31,Education,AL,4
2020-01-31,Education,AL,15
2020-01-31,Free,AL,3938
2020-01-31,Unknown,AL,1
2020-02-29,Canva Pro,AL,139
2020-02-29,Canva Pro,AL,249
2020-02-29,Domain,AL,0
2020-02-29,Free,AL,4074
2020-03-31,Canva for Teams,AL,1
2020-03-31,Canva Pro,AL,157
2020-03-31,Canva Pro - NFP,AL,5
2020-03-31,Canva Pro - NFP,AL,8
2020-03-31,Canva Pro - NFP,AL,9
2020-03-31,Canva Pro - NFP,AL,6
2020-03-31,Education,AL,4
2020-03-31,Education,AL,1
2020-03-31,Free,AL,3938
2020-03-31,Unknown,AL,0
2020-03-31,Unknown,AL,3
2020-03-31,Unknown,AL,1
2020-04-30,Canva for Teams,AL,2
2020-04-30,Canva Pro,AL,317
2020-04-30,Canva Pro,AL,249
2020-04-30,Free,AL,4074
2020-04-30,Unknown,AL,1
2020-05-31,Canva Pro - NFP,AL,17
2020-05-31,Free,AL,4975
2020-06-30,Canva Pro,AL,250
2020-07-31,Canva Pro,AL,139
2020-07-31,Canva Pro,AL,317
2020-07-31,Education,AL,15
2020-07-31,Unknown,AL,3
2020-08-31,Canva Pro,AL,256
2020-08-31,Canva Pro - NFP,AL,9
2020-08-31,Education,AL,1
2020-08-31,Free,AL,4658
2020-08-31,Free,AL,4658
2020-08-31,Free,AL,4746
2020-08-31,Unknown,AL,1
2020-09-30,Canva Pro,AL,250
2020-09-30,Canva Pro - NFP,AL,6
2020-09-30,Education,AL,2
2020-09-30,Enterprise,AL,7
2020-09-30,Unknown,AL,0
2020-09-30,Unknown,AL,4
2020-09-30,Unknown,AL,0
2020-10-31,Canva Pro,AL,157
2020-10-31,Domain,AL,2
2020-11-30,Canva Pro,AL,374
2020-11-30,Domain,AL,1
2020-11-30,Free,AL,6243
2020-11-30,Free,AL,5199
2020-11-30,Free,AL,6235
2020-11-30,Unknown,AL,1
2020-12-31,Canva Pro,AL,555
2020-12-31,Domain,AL,3
2020-12-31,Free,AL,6183
2021-01-31,Education,AL,32
2021-01-31,Education,AL,25
2021-01-31,Free,AL,6235
2021-01-31,Unknown,AL,2
2021-02-28,Canva Pro - NFP,AL,17
2021-02-28,Canva Pro - NFP,AL,17
2021-02-28,Canva Pro - NFP,AL,12
2021-02-28,Unknown,AL,4
2021-03-31,Canva Pro,AL,485
2021-03-31,Canva Pro,AL,564
2021-03-31,Canva Pro - NFP,AL,19
2021-03-31,Education,AL,47
2021-03-31,Education,AL,23
2021-04-30,Canva Pro,AL,571
2021-04-30,Canva Pro,AL,564
2021-04-30,Canva Pro - NFP,AL,23
2021-04-30,Canva Pro - NFP,AL,21
2021-04-30,Education,AL,27
2021-04-30,Education,AL,40
2021-04-30,Free,AL,7356
2021-04-30,Unknown,AL,2
2021-05-31,Canva for Teams,AL,40
2021-05-31,Education,AL,40
2021-05-31,Education,AL,25
2021-05-31,Unknown,AL,5
2021-05-31,Unknown,AL,2
2021-06-30,Canva Pro,AL,485
2021-06-30,Domain,AL,2
2021-06-30,Free,AL,7237
2021-07-31,Canva Pro,AL,538
2021-07-31,Domain,AL,3
2021-07-31,Education,AL,37
2021-07-31,Free,AL,7147
2021-08-31,Canva Pro - NFP,AL,23
2021-08-31,Canva Pro - NFP,AL,23
